,eolica,nuclear,carbon,ciclo_combinado,hidraulica,solar_fotovoltaica,solar_termica,cogeneracion,exportacion_andorra,exportacion_marruecos,exportacion_portugal,exportacion_francia,importacion_francia,importacion_portugal,importacion_marruecos,importacion_andorra,target
126,12132.4318834,6116.9765,1485.908,1445.679125,2063.4667143,5018.1452245,1178.1467334,2724.5464132,-41.5195833,-79.9083333,-1864.4225417,-1355.3973333,343.2829583,239.184,25.1666667,0.0,211.85791666666668
127,14195.6352917,6016.9426667,1434.5271667,1473.391375,1914.8594583,3757.2665511,592.5810517,2380.0170054,-40.7229167,-91.8625,-1632.2845417,-2306.5342083,1.900125,131.2443333,29.2833333,0.0,157.99791666666667
128,5984.1350246,5951.2832083,1584.5695833,3450.31175,2641.072375,3827.8769326,633.4602868,2639.0772798,-45.56,-158.3041667,-1143.556625,-1718.9484583,56.6605833,265.2686667,14.4291667,0.0,244.4595833333333
129,7866.5473831,5931.391375,747.0992917,2519.3595,1402.1259583,4636.4089258,1233.3949934,2221.9349047,-37.40625,-158.2791667,-855.431375,-2020.426875,36.5145,521.5529583,51.4125,0.0,147.46541666666667
130,14262.295221,5982.381125,631.213625,1807.7904167,1650.048375,3419.462274,586.5936303,2178.2779096,-30.9283333,-115.8333333,-1527.2406667,-2251.0652083,59.4635,253.6473333,25.5375,0.0,169.16791666666666
131,7186.9579773,6512.2950417,1211.429125,6120.3901667,2747.2999167,2572.4603977,251.0636346,2546.2345472,-28.2379167,-40.7541667,-1502.9248333,-1371.1550417,116.5873333,57.241125,124.3791667,0.0,239.9475
132,4817.4907673,6929.00575,1528.0756667,4825.5999583,2774.196375,3759.4154506,906.6027941,2595.7401111,-27.6141667,-26.3833333,-1293.8345833,-1210.6637083,597.5971667,237.4802917,182.7708333,0.0,228.08333333333331
133,4658.6034736,6981.9120417,1457.285375,2790.0735,2114.2883333,4588.6040568,1057.6498054,2285.5732528,-24.83,-23.3583333,-1697.9145417,-1376.7618333,216.9761667,97.906375,217.4666667,0.0,219.80416666666667
134,2598.8410824,6954.76925,1269.6975833,3543.0189167,1837.6834167,4988.682745,1182.9648251,2069.8118116,-14.2616667,-29.6666667,-2490.3430833,-1066.214125,742.3852083,1.6316667,121.5958333,0.0354167,198.31958333333333
135,5530.2646427,6937.771125,831.4495417,2654.9662917,1455.3001667,5451.9594902,1338.6533782,1806.3510166,-9.7379167,-94.1333333,-3042.281,-628.3329167,1021.528375,0.0,34.7875,0.0,157.89541666666665
136,5084.5677425,6927.5280833,727.662625,2086.0989583,1759.0190833,4865.0138878,1025.5862898,1637.841002,-8.5041667,-163.9583333,-2751.54125,-532.5070417,755.4711667,15.8681667,18.5041667,0.0208333,115.30208333333331
137,7064.7763428,6921.684,960.1622083,1450.0255,2037.459875,5353.4545914,1356.4467058,1793.4431666,-5.4583333,-429.7541667,-1943.4893333,-1136.9195833,120.7120833,212.6106667,0.7583333,0.0045833,104.74375
138,10010.4127989,6910.8182917,699.319875,1522.6312083,2180.479,3372.159297,699.967335,1915.0499838,-3.51,-91.2416667,-641.2755833,-1904.5999167,24.81275,527.0,31.175,0.0166667,112.62583333333332
139,14166.7658333,6906.782875,673.29425,1331.9845417,2435.4314583,2392.8501367,381.5058035,1763.4787369,-3.2875,-64.9541667,-927.419875,-1954.5800833,2.3870417,257.5639167,67.1916667,0.00875,88.32625
140,9147.2875003,6898.9531667,744.326625,2250.114375,3104.8997083,4878.6559105,1165.6683375,2112.8964958,-10.0520833,-46.0125,-1520.96675,-2009.4475,159.9050417,348.9931667,156.0583333,0.00625,166.54083333333332
141,7453.4033659,6661.645875,739.35575,3244.408375,3202.7865,1857.3882635,278.4408325,2486.1097647,-8.1229167,-69.4416667,-1171.4013333,-120.1099167,1917.2057917,238.526125,41.75,0.0025,205.15625
142,14476.935,6040.6155,533.2960833,1343.1543333,1949.4624167,3472.2597759,541.9415453,1753.8804637,-17.6595833,-213.1291667,-2490.0164583,-1509.2173333,107.9139583,0.486,26.8625,0.0,82.31708333333333
143,7062.8105675,5606.1231667,505.067,3335.6735417,2458.9987917,5168.4670581,1172.7674348,1926.4612154,-16.2104167,-144.4916667,-2410.67975,-1145.9917917,510.242375,60.1321667,38.9541667,0.0,158.1525
144,1402.2565699,5001.082375,930.012625,6505.196375,2863.2831667,5699.8819996,1237.1056992,2552.6048962,-17.505,-184.3541667,-624.0679583,-936.9327917,1021.6693333,650.58725,29.7208333,0.0,222.1745833333333
145,2706.7184103,5001.53525,1060.5857083,8244.1602917,2989.7480774,3986.6667332,675.401793,2753.6888611,-17.31625,-117.8875,-1113.1052917,-906.5014583,620.8444167,352.5992083,36.9916667,0.0,231.61625
146,1793.7951785,4999.9775833,1226.4358333,8655.4252917,3350.081375,3207.8143731,860.4892833,2789.3035972,-18.7708333,-51.9333333,-847.7251667,-643.5675,851.7582917,468.6532083,88.425,0.0,221.13666666666663
147,3498.4516942,4996.975625,1515.842375,5470.7470417,3960.9612917,3126.4249992,767.1375014,2747.3957361,-18.8041667,-64.5416667,-383.1762917,-786.2215,983.414875,762.059125,36.7125,0.0,223.57666666666668
148,3233.5280334,5113.2727917,1477.8934167,5201.716,4118.4667917,5487.7928328,1375.0188587,2751.3976389,-14.4595833,-59.5833333,-904.7797917,-1689.6513333,127.5535417,627.732125,58.35,0.0,215.2695652173913
149,4892.7621521,5714.0565417,613.4125833,3466.1035833,3573.29375,5022.024519,1078.3931378,2465.7783105,-28.275,-47.2416667,-1190.2099583,-1922.5154167,66.9508333,368.4841667,52.9833333,0.0,202.85
150,4000.9578836,6014.802,534.406,4276.0885,3509.906,0.733,1202.742989,2204.5814664,-5.25,-93.4,-777.5215,-1804.1485,66.1345,119.2185,0.55,0.0,177.43416666666667
151,6406.4635272,6061.9412083,712.4525,2278.8589583,3010.072375,4218.3963193,1008.5359012,2552.3511667,-7.6008333,-9.1583333,-1127.681375,-2361.7851667,276.850375,382.5265833,386.3458333,0.0279167,188.10875
152,7532.8549123,6063.3918333,854.243,2535.0773333,3838.3270833,3203.8990623,526.3346022,2742.4522361,-13.1929167,0.0,-541.6980833,-2240.002375,184.6967083,696.939375,514.9458333,0.0,195.57416666666663
153,7229.7211827,6072.3199583,854.534625,2433.947375,4396.3162917,3450.6431965,553.7584568,2890.7169444,-18.4116667,-0.7666667,-435.0950833,-2049.0529167,83.41225,862.8957917,347.5375,0.0,201.53083333333333
154,8230.7278649,6055.3299167,839.6925417,2383.424875,3543.552625,5287.4179386,1377.3264577,2613.1055848,-18.1970833,-17.6291667,-1168.9743333,-2397.3584167,87.6689583,394.693375,303.6666667,0.0,192.49041666666668
155,9314.5240852,6060.276125,782.9180417,1893.695375,2806.1267083,5790.1808602,1275.7049311,2703.5874444,-16.02375,-68.4791667,-1643.095375,-2460.5438333,24.6596667,201.6427917,105.275,0.0,196.9295833333333
156,6255.0404517,6064.077625,787.22225,1975.5189167,2952.7662083,5733.0136098,1246.625833,2572.788574,-20.2858333,-90.6541667,-1503.2075417,-2625.6413333,13.1137083,181.92075,43.5833333,0.0,184.30625
157,4049.9254528,6058.1107083,680.7887083,2664.4408333,2628.3156667,5623.2434171,1276.8949039,2457.4983702,-20.6654167,-32.9666667,-2450.9855417,-1108.1735,184.1287083,74.0742917,58.6916667,0.0016667,174.3766666666667
158,2520.7396758,6045.2890833,1072.2852917,3866.8443333,3229.2448333,5700.087787,1175.5315363,2739.7320512,-7.5266667,-68.1458333,-1084.41925,-946.1438333,549.9937083,637.019125,45.4708333,0.0,209.30875
159,3298.5726902,6038.1742083,1133.4599583,4318.8031667,3400.5916667,5798.5491481,1207.5710835,2761.272375,-11.9329167,-170.375,-1074.835,-1041.9702917,309.4822917,460.3114583,13.225,0.0,207.78666666666663
160,5211.6907014,6029.3544167,521.685,5075.4235833,3152.0180833,5405.0960691,1098.8603062,2717.3543473,-11.5466667,-348.2458333,-1335.9557917,-1051.4572917,177.3486667,171.1268333,12.2333333,0.0066667,184.00541666666663
161,5477.4290109,6024.019625,575.3734167,6336.4959167,2750.9239167,4791.7720119,985.0033942,2778.8488603,-3.56875,-308.5541667,-1540.0040833,-1553.9005,384.539,167.562125,7.675,0.0041667,190.6695833333333
162,2106.132684,6015.30675,707.663875,6433.3909583,3032.0455833,5447.5603198,1262.4681968,2850.5225635,-3.6825,-247.8958333,-1082.0790833,-1024.87475,517.9746667,377.3418333,21.8375,0.03125,203.71416666666667
163,4509.9648913,5200.30075,617.44425,4322.6976667,2137.70725,4617.3032137,945.2364502,2534.1278966,-2.8404167,-173.6041667,-1968.8490833,-218.518625,2049.917,52.2194167,16.6583333,0.0095833,190.39
164,8315.5730779,5025.0686667,558.7949167,1824.730125,2098.7828333,4691.0805439,852.4511273,2072.543671,-3.24125,-100.8083333,-1752.5145,-900.1340833,678.250125,95.8827917,119.2,0.0045833,124.64416666666666
165,5131.0051756,5041.3435417,673.1497917,4337.1755833,2515.60375,5622.0008606,1353.7350957,2546.8891426,-3.65125,-121.9375,-852.4302083,-1403.3499583,707.3380417,613.8593333,24.2625,0.0433333,196.735
166,4424.9754204,5038.4588333,689.843125,6402.8283333,2620.9005,5653.0706372,1283.9025232,2560.581162,-3.615,-114.7458333,-896.989375,-1401.9700833,319.222,450.93675,23.0791667,0.0054167,199.15
167,4660.4642668,5038.5336667,736.4644583,7635.7185,2378.37425,5073.6531381,1089.4836991,2551.9316015,-4.81625,-116.5375,-1308.479375,-1299.954875,447.9037917,242.7487917,31.2166667,0.0020833,194.3454166666667
168,7869.8363002,5033.4617917,746.85925,6052.8794583,2545.3062614,5191.7553612,941.688005,2523.7726489,-0.7054167,-108.9958333,-1550.3100417,-1495.7848333,402.4769583,196.5373333,26.1208333,0.035,192.12166666666667
169,8565.5529101,5031.6859167,722.9808333,5965.6349167,2419.0266667,4315.3017794,527.0612695,2655.491013,0.0,-200.6291667,-1440.8102083,-1008.991375,298.4765417,156.1820833,22.0166667,0.0,201.3275
170,7087.4595417,5038.0006667,660.320625,3516.6692083,2238.6690833,3974.7506907,383.974861,2286.956844,0.0,-230.5416667,-1115.6602083,-18.32575,1539.1730417,215.070875,13.1166667,0.0,180.57
171,6321.7931212,5045.4991667,609.8128333,3597.271625,2026.4957083,3866.630069,652.1664679,2175.3224595,0.0,-87.575,-1688.5480833,-268.3385,1454.1192083,76.5614583,39.5208333,0.0,169.86208333333337
172,6974.4939822,5046.79775,687.1519167,3973.9759167,2446.3950833,5417.3777262,1243.6952621,2520.5731105,0.0,-133.6916667,-978.406,-732.435125,828.62275,172.3397917,59.9583333,0.0,192.56
173,8055.7344801,5048.4985417,661.142375,4659.444125,2156.835125,4380.3254806,915.3627812,2495.1164929,-0.0816667,-48.3958333,-751.5314583,-941.5826667,696.3918333,497.3112083,56.9166667,0.0,181.3454166666667
174,9357.2964583,5053.0190417,607.1177083,4192.3024583,1873.7320417,5475.1233181,1307.172681,2411.1732801,0.0,-74.3583333,-2173.93375,-658.9710417,349.498,75.779,97.5583333,0.0,183.89041666666665
175,10071.5146282,5021.6813333,593.21125,2767.33975,1693.9445,5937.5733333,1335.0159477,2354.6117546,0.0,-167.2958333,-2664.2821667,-323.45825,1084.63,60.7112083,43.1,0.0,172.07208333333332
176,9316.4991348,5023.5625417,578.1554583,2442.6936667,1776.9762576,5887.5793592,1352.8243681,2341.1028874,0.0,-243.9625,-2531.8032083,-238.122125,1102.6046667,16.0211667,14.1458333,0.0,168.34875
177,5930.3223195,5020.3837083,591.5878333,2742.2920417,2046.6838333,5747.9964383,1277.091264,2100.3819879,0.0,-214.7666667,-1995.86375,-58.51125,1885.8781667,45.3984167,14.2625,0.0,163.98041666666666
178,6128.0703947,5014.6520833,596.4365833,3551.1725,1503.52675,5401.3181908,1080.0711676,2093.2613056,0.0,-132.7583333,-2428.882625,-250.4929167,1166.671625,34.2906667,29.375,0.0,163.53958333333333
179,4269.6634592,5012.2416667,716.3498333,7206.4912917,1941.3433333,4449.1543334,678.1797281,2589.6591172,-17.7733333,-217.15,-1401.986625,-465.0395,570.2593333,157.5982917,8.0833333,0.0,208.22208333333333
180,2119.8368469,5057.9871667,927.3709167,8379.047125,2359.0573333,5744.1552469,1490.3075567,2610.4658069,-25.1716667,-283.0666667,-1123.824875,-498.0865417,828.963,179.1577083,10.8583333,0.0,213.5404166666667
181,4782.588449,5235.8857083,839.0062917,7504.2679167,2167.6567917,4970.7935258,971.9575062,2561.7712444,-21.8170833,-319.8041667,-1037.6039583,-515.171,644.7572083,191.469625,18.1375,0.0,212.38125
182,2918.7947891,5490.47275,910.0573333,7843.8462917,2639.69275,4598.5928242,730.567107,2571.842417,-22.05625,-586.9583333,-1013.9805833,-2.8549167,1461.5897083,308.188875,0.0,0.0,214.28625
183,3160.4508704,5809.616375,1040.51875,8226.2256667,2371.595125,5062.1192328,832.8291154,2642.2083661,-17.6070833,-431.9625,-1166.7887083,-327.7925833,789.6029167,184.0255,1.3916667,0.0,214.75041666666667
184,3415.8748236,5971.9695417,1039.5755417,6045.3722083,1792.356625,5138.743566,908.0463827,2485.2305164,0.0,-372.1958333,-2094.6942083,-27.7707917,1012.2420417,3.8791667,2.3333333,0.0,202.84625000000003
185,3063.9404341,5965.551875,910.0429583,4884.6442917,1455.5179583,5762.8972647,1056.7502495,2307.3549015,0.0,-181.2083333,-2310.582125,-139.6787917,1436.4732083,22.354125,18.0083333,0.0,192.41583333333327
186,3727.2254199,5951.9370833,983.9862917,5493.434625,1720.7994583,5325.3697104,1024.785136,2502.2390924,0.0,-387.95,-1613.115875,-158.755625,1517.5155833,27.56975,1.9416667,0.0,194.2983333333333
187,3506.1300875,5960.9478333,1001.174125,7869.9485,1673.2933167,5585.1194427,1090.784999,2538.8048857,-15.5979167,-432.4916667,-1426.704375,-391.3785417,960.1609583,93.9538333,6.2083333,0.0,191.95333333333332
188,7348.0016835,5963.0679583,644.6733333,7394.4945833,1638.153875,4546.3535894,870.8374583,2578.3637093,-33.6516667,-409.3208333,-1199.5603333,-899.718,352.5748333,222.222625,3.9125,0.0,185.19541666666663
189,6480.0070616,5967.7714583,666.3179583,6952.6205,1751.3429833,5742.5744924,1320.2981908,2599.903461,-33.2354167,-512.8916667,-1223.33225,-1224.327625,281.0322917,186.8196667,0.025,0.0,183.23791666666668
190,5201.1094788,5963.2644583,665.2290417,6320.8243333,1937.97635,4942.0462575,982.28812,2600.3283853,-33.3795833,-491.925,-472.2732917,-221.0512083,884.9374167,539.354,0.0333333,0.0,195.9045833333333
191,7230.4757008,5963.7868333,599.8575417,3535.8605833,1783.6917833,5069.8487459,930.6238215,2362.5517026,-38.36375,-155.9416667,-1769.5530417,-187.761375,1109.8756667,16.7163333,30.35,0.0,189.19291666666663
192,8385.6871025,5957.1342083,561.0665417,2857.5171667,1489.4022583,4989.7816343,948.2146733,2170.6765065,-38.0145833,-68.1458333,-2763.5369583,-200.8219583,1532.4135833,25.724,25.6708333,0.0,171.5525
193,6776.5986555,5950.684375,983.5195417,7187.022,2605.8040667,4504.5465854,662.7652884,2522.6642768,-31.6391667,-349.4,-1591.2911667,-420.1460833,553.6512917,64.9700417,11.1083333,0.0,203.12833333333333
194,3563.2937614,5935.4324167,1214.3482083,12013.99175,2449.0964083,4741.1566145,819.9912337,2598.0908652,-32.2245833,-542.1208333,-1405.71725,-457.0464167,490.57025,67.4022917,0.2291667,0.0,211.49
195,4025.9450915,5923.875875,1582.9972083,14283.9428333,2928.1056583,3917.2348863,462.2717219,2123.7976217,-32.8533333,-492.9958333,-1654.9313333,-855.9964583,23.6462083,56.3645,4.5583333,0.0,164.88125
196,4260.1404898,5894.411625,1622.1114167,15103.9734583,1630.2300917,4237.6553457,628.7425153,2025.4978125,-35.6679167,-319.4875,-1497.0364167,-1259.2264583,1.157625,113.5576667,7.7666667,0.0,171.72416666666666
197,5103.3717808,5902.3257083,1765.0099583,13808.1507917,1233.9974583,4504.015029,641.028433,1903.4357564,-28.67625,-398.5375,-1211.5442917,-1279.808375,0.55225,148.1544583,0.0041667,0.0,179.49958333333333
198,7639.8484891,5905.125125,1598.6023333,7751.7169583,1497.1615,5017.3816919,930.0114788,1525.854154,0.0,-371.05,-1656.9727917,-1642.049375,0.0,49.3684167,0.7708333,0.0,143.54041666666666
199,8746.6962917,5891.7438333,1376.4923333,5460.017125,1078.053875,4931.6810966,949.1788159,1486.543129,0.0,-33.35,-2475.4225,-1328.704375,136.112,56.28575,45.4666667,0.0,123.14916666666666
200,4609.2509372,5899.94825,1438.8215417,10759.0195417,1459.1619583,4557.093189,706.6869647,1697.5762687,0.0,-146.8541667,-1313.3354583,-1079.52525,13.165,100.12775,21.0,0.0,155.7825
201,3836.9189545,6085.8983333,1094.7147083,13188.5153333,1594.823,4185.0768646,584.1154241,1695.2576885,0.0,-250.1458333,-1620.4236667,-1092.20725,6.976875,31.937125,13.4291667,0.0,147.21166666666667
202,3354.3337016,6778.2547083,1067.8922083,12906.5264583,1309.537125,4237.5112448,639.6109504,1696.3779599,-15.18375,-316.225,-1974.034625,-1136.7265417,0.6425,1.5274583,12.2666667,0.0,155.07791666666665
203,4829.1834216,6843.9413333,1380.995625,11714.7344583,988.2801667,4383.6894727,726.7150835,1690.4830583,-25.7541667,-378.5833333,-2396.472125,-1018.2125833,64.3443333,0.3093333,3.0708333,0.0,147.87208333333334
204,5969.6499966,6952.6535,1262.2913333,6255.266,1061.2147083,5597.916412,1203.4614725,1505.6064888,-29.9545833,-217.9791667,-1900.346875,-1443.9755,44.9632917,234.49625,13.5125,0.0,139.79291666666668
205,4655.5058442,6949.9835833,1223.9775833,5506.6345417,1080.6435417,5265.3955257,1276.860282,1431.0039283,-37.0341667,-126.6416667,-1250.27625,-1714.293125,336.2674167,191.7302083,36.9375,0.0,125.15583333333332
206,5039.5098553,6949.1667083,1218.04725,3542.5952917,1110.869,5643.2683504,1116.3856049,1410.6921912,-35.2841667,-55.2166667,-1118.1134583,-1892.7232917,260.8400417,202.5747917,134.0625,0.0,117.71333333333332
207,7672.3317917,6958.1250417,1256.5954167,4875.7437917,1172.3040417,5224.3304518,1160.7291619,1533.4772556,-22.7045833,-147.6833333,-1187.9240417,-1378.0659583,260.84225,100.0206667,70.375,0.0,142.89541666666665
208,3232.572415,6900.893875,1286.291875,9371.0804583,1408.3705,5617.3732276,1037.2172242,1576.1054444,-28.5004167,-182.1458333,-1183.5307917,-1484.638625,253.0989583,127.8641667,66.6791667,0.0,146.41416666666666
209,4445.5147116,6943.0557083,1276.1037083,7567.5885833,1258.0285,5875.7844346,1169.8457593,1503.0798462,-38.7629167,-251.575,-704.2889167,-1001.7263333,290.846875,459.3290833,45.425,0.0,132.66333333333333
210,5366.7314346,6943.83675,985.28675,6598.2569167,1458.7576667,5465.1234328,1105.3858271,1411.3447599,-41.175,-245.9916667,-742.154375,-1011.995375,117.598375,556.5982083,37.1916667,0.0,132.87916666666666
211,4676.4471919,6946.6942083,1005.505625,7561.854,1637.850875,5493.8066864,1064.3733369,1501.402627,-41.00375,-225.4916667,-1216.041,-1015.1892917,120.5973333,179.114625,14.0541667,0.0,146.67375
212,5668.0851963,6710.353375,1168.804125,6285.9889167,1431.6340417,5286.8985792,1062.6632295,1432.7445378,-38.44,-242.0083333,-1764.8889583,-1250.6325,203.2125417,96.3934583,18.4041667,0.0,142.25708333333333
213,6806.3835162,6917.6523333,1083.3971667,5380.0691667,1329.5190417,4696.239764,949.8778254,1394.8938917,-37.1941667,-166.9083333,-1925.4466667,-1623.5718333,96.6102917,96.6317083,15.4625,0.0,145.32
214,6116.84014,6915.0827083,1282.16475,8560.5215833,1403.5713333,5559.3900456,1053.4276271,1529.1551805,-29.1370833,-374.9083333,-2212.7610417,-1186.652125,108.215625,38.7884167,28.0083333,0.0,157.83124999999998
215,9056.202452,6912.0985,1218.5856667,7603.4505417,1288.2384722,4813.4692841,982.8317212,1561.9099011,-33.8079167,-420.5291667,-2100.7715833,-922.27675,162.3533333,76.2569583,8.8041667,0.0,138.51833333333337
216,9726.5801103,6753.906625,1287.8217917,6465.3033333,1259.9900694,4698.0996573,1129.2249857,1577.6400867,-32.52,-508.8875,-1823.7590417,-900.543625,171.879625,185.00425,1.5625,0.0,146.19958333333332
217,10693.7385402,6921.6889167,1284.924875,5155.7790833,1164.4754306,5534.1453281,1132.3640464,1502.2097899,-32.99875,-274.5416667,-1882.679,-1221.306375,195.7651667,236.9697917,13.8958333,0.0,125.87624999999998
218,8795.8994963,6928.3526667,1219.374375,6349.1174167,1196.4094583,5556.7928616,1162.8465462,1554.0889375,-36.2945833,-211.5875,-1730.7308333,-1281.0688333,1.2280833,111.3108333,10.9916667,0.0,146.58875
219,5853.5525417,6910.5022917,1055.939625,7096.3444583,1232.0694306,5652.4927951,1058.4707578,1534.3013417,-38.09,-94.7708333,-1643.9577917,-1588.4207083,42.1351667,57.531625,26.7208333,0.0,148.47125
220,4336.5969478,6906.025,927.8185417,8963.2929583,1073.0260278,5183.470586,983.0687266,1466.5180947,-36.3920833,-34.7416667,-2052.18275,-1833.6941667,20.8742083,51.49175,225.8291667,0.0,139.40875
